0	0
0.005	-0.031
0.01	-0.052
0.015	-0.053
0.02	-0.048
0.025	-0.041
0.03	-0.034
0.035	-0.022
0.04	-0.009
0.045	-0.002
0.05	-0.004
0.055	-0.009
0.06	-0.011
0.065	-0.016
0.07	-0.025
0.075	-0.033
0.08	-0.027
0.085	-0.009
0.09	0.009
0.095	0.017
0.1	0.018
0.105	0.017
0.11	0.018
0.115	0.019
0.12	0.021
0.125	0.024
0.13	0.021
0.135	0.012
0.14	0.004
0.145	0.006
0.15	0.015
0.155	0.022
0.16	0.021
0.165	0.017
0.17	0.017
0.175	0.020
0.18	0.022
0.185	0.021
0.19	0.019
0.195	0.019
0.2	0.020
0.205	0.021
0.21	0.020
0.215	0.018
0.22	0.018
0.225	0.022
0.23	0.024
0.235	0.017
0.24	-0.001
0.245	-0.018
0.25	-0.026
0.255	-0.030
0.26	-0.039
0.265	-0.050
0.27	-0.051
0.275	-0.039
0.28	-0.026
0.285	-0.025
0.29	-0.033
0.295	-0.036
0.3	-0.028
0.305	-0.017
0.31	-0.014
0.315	-0.017
0.32	-0.021
0.325	-0.024
0.33	-0.036
0.335	-0.054
0.34	-0.069
0.345	-0.073
0.35	-0.071
0.355	-0.073
0.36	-0.077
0.365	-0.069
0.37	-0.047
0.375	-0.023
0.38	-0.009
0.385	-0.001
0.39	0.008
0.395	0.018
0.4	0.020
0.405	0.016
0.41	0.015
0.415	0.020
0.42	0.022
0.425	0.018
0.43	0.015
0.435	0.019
0.44	0.022
0.445	0.019
0.45	0.015
0.455	0.018
0.46	0.023
0.465	0.019
0.47	0.006
0.475	-0.004
0.48	-0.004
0.485	0.003
0.49	0.011
0.495	0.024
0.5	0.043
0.505	0.063
0.51	0.079
0.515	0.087
0.52	0.088
0.525	0.081
0.53	0.066
0.535	0.048
0.54	0.030
0.545	0.010
0.55	-0.012
0.555	-0.028
0.56	-0.026
0.565	-0.011
0.57	0.003
0.575	0.008
0.58	0.011
0.585	0.019
0.59	0.029
0.595	0.033
0.6	0.027
0.605	0.012
0.61	-0.005
0.615	-0.017
0.62	-0.018
0.625	-0.011
0.63	-0.007
0.635	-0.006
0.64	0.000
0.645	0.009
0.65	0.008
0.655	-0.009
0.66	-0.029
0.665	-0.037
0.67	-0.039
0.675	-0.049
0.68	-0.060
0.685	-0.054
0.69	-0.033
0.695	-0.019
0.7	-0.014
0.705	-0.002
0.71	0.021
0.715	0.028
0.72	0.004
0.725	-0.031
0.73	-0.047
0.735	-0.046
0.74	-0.050
0.745	-0.067
0.75	-0.075
0.755	-0.059
0.76	-0.030
0.765	-0.002
0.77	0.018
0.775	0.032
0.78	0.035
0.785	0.027
0.79	0.015
0.795	0.003
0.8	-0.008
0.805	-0.020
0.81	-0.029
0.815	-0.030
0.82	-0.020
0.825	0.006
0.83	0.051
0.835	0.109
0.84	0.159
0.845	0.191
0.85	0.209
0.855	0.220
0.86	0.216
0.865	0.190
0.87	0.146
0.875	0.098
0.88	0.046
0.885	-0.012
0.89	-0.067
0.895	-0.095
0.9	-0.090
0.905	-0.069
0.91	-0.045
0.915	-0.015
0.92	0.020
0.925	0.048
0.93	0.056
0.935	0.053
0.94	0.055
0.945	0.063
0.95	0.066
0.955	0.062
0.96	0.057
0.965	0.052
0.97	0.039
0.975	0.020
0.98	0.007
0.985	0.002
