0	0
0.005	-0.000030
0.01	0.000030
0.015	0.000040
0.02	-0.000010
0.025	-0.000060
0.03	-0.000070
0.035	-0.000040
0.04	-0.000020
0.045	-0.000020
0.05	-0.000010
0.055	0.000020
0.06	0.000060
0.065	0.000070
0.07	0.000040
0.075	0.000000
0.08	0.000000
0.085	0.000000
0.09	0.000000
0.095	-0.000020
0.1	-0.000030
0.105	-0.000020
0.11	-0.000010
0.115	0.000000
0.12	0.000010
0.125	0.000020
0.13	0.000030
0.135	0.000030
0.14	0.000010
0.145	-0.000010
0.15	-0.000010
0.155	0.000020
0.16	0.000050
0.165	0.000070
0.17	0.000040
0.175	-0.000020
0.18	-0.000060
0.185	-0.000070
0.19	-0.000030
0.195	0.000000
0.2	-0.000010
0.205	-0.000060
0.21	-0.000070
0.215	-0.000050
0.22	-0.000010
0.225	-0.000020
0.23	-0.000060
0.235	-0.000080
0.24	-0.000050
0.245	-0.000010
0.25	-0.000010
0.255	-0.000050
0.26	-0.000060
0.265	-0.000020
0.27	0.000010
0.275	-0.000010
0.28	-0.000060
0.285	-0.000070
0.29	-0.000020
0.295	0.000040
0.3	0.000070
0.305	0.000040
0.31	-0.000010
0.315	-0.000060
0.32	-0.000090
0.325	-0.000090
0.33	-0.000070
0.335	-0.000050
0.34	-0.000060
0.345	-0.000090
0.35	-0.000100
0.355	-0.000050
0.36	-0.000010
0.365	-0.000010
0.37	-0.000050
0.375	-0.000080
0.38	-0.000060
0.385	-0.000030
0.39	-0.000060
0.395	-0.000090
0.4	-0.000080
0.405	0.000000
0.41	0.000070
0.415	0.000030
0.42	-0.000060
0.425	-0.000100
0.43	-0.000050
0.435	0.000050
0.44	0.000110
0.445	0.000090
0.45	0.000030
0.455	-0.000010
0.46	-0.000040
0.465	-0.000060
0.47	-0.000050
0.475	0.000000
0.48	0.000050
0.485	0.000040
0.49	-0.000010
0.495	-0.000040
0.5	-0.000010
0.505	0.000050
0.51	0.000080
0.515	0.000050
0.52	0.000010
0.525	-0.000010
0.53	0.000000
0.535	0.000010
0.54	0.000000
0.545	0.000000
0.55	0.000020
0.555	0.000040
0.56	0.000030
0.565	-0.000010
0.57	-0.000050
0.575	-0.000050
0.58	-0.000020
0.585	0.000000
0.59	0.000000
0.595	-0.000040
0.6	-0.000080
0.605	-0.000110
0.61	-0.000100
0.615	-0.000060
0.62	-0.000020
0.625	0.000000
0.63	0.000010
0.635	0.000000
0.64	-0.000010
0.645	-0.000010
0.65	0.000000
0.655	0.000010
0.66	0.000020
0.665	0.000010
0.67	-0.000020
0.675	-0.000040
0.68	-0.000040
0.685	-0.000010
0.69	0.000020
0.695	0.000010
0.7	-0.000020
0.705	-0.000020
0.71	0.000000
0.715	0.000020
0.72	0.000020
0.725	-0.000010
0.73	-0.000020
0.735	-0.000020
0.74	0.000010
0.745	0.000050
0.75	0.000070
0.755	0.000080
0.76	0.000070
0.765	0.000050
0.77	0.000040
0.775	0.000030
0.78	0.000040
0.785	0.000040
0.79	0.000050
0.795	0.000060
0.8	0.000080
0.805	0.000070
0.81	0.000050
0.815	0.000030
0.82	0.000020
0.825	0.000040
0.83	0.000060
0.835	0.000060
0.84	0.000020
0.845	-0.000040
0.85	-0.000080
0.855	-0.000070
0.86	-0.000010
0.865	0.000040
0.87	0.000050
0.875	0.000010
0.88	-0.000040
0.885	-0.000040
0.89	-0.000010
0.895	0.000010
0.9	0.000000
0.905	0.000000
0.91	0.000030
0.915	0.000070
0.92	0.000090
0.925	0.000060
0.93	0.000040
0.935	0.000050
0.94	0.000080
0.945	0.000080
0.95	0.000050
0.955	0.000030
0.96	0.000050
0.965	0.000070
0.97	0.000040
0.975	-0.000030
0.98	-0.000060
0.985	-0.000020
0.99	0.000050
0.995	0.000070
1	0.000020
1.005	-0.000030
1.01	-0.000030
1.015	0.000000
1.02	0.000020
1.025	0.000000
1.03	-0.000020
1.035	-0.000010
1.04	0.000020
1.045	0.000040
1.05	0.000050
1.055	0.000060
1.06	0.000070
1.065	0.000060
1.07	0.000030
1.075	-0.000030
1.08	-0.000070
1.085	-0.000060
1.09	-0.000040
1.095	-0.000020
1.1	-0.000030
1.105	-0.000050
1.11	-0.000070
1.115	-0.000070
1.12	-0.000060
1.125	-0.000040
1.13	-0.000020
1.135	-0.000020
1.14	-0.000030
1.145	-0.000060
1.15	-0.000060
1.155	-0.000020
1.16	0.000040
1.165	0.000060
1.17	0.000030
1.175	-0.000010
1.18	-0.000040
1.185	-0.000040
1.19	-0.000050
1.195	-0.000070
1.2	-0.000070
1.205	-0.000030
1.21	0.000010
1.215	0.000010
1.22	-0.000040
1.225	-0.000080
1.23	-0.000070
1.235	-0.000020
1.24	-0.000010
1.245	-0.000040
1.25	-0.000050
1.255	-0.000020
1.26	0.000040
1.265	0.000080
1.27	0.000060
1.275	0.000020
1.28	-0.000030
1.285	-0.000070
1.29	-0.000110
1.295	-0.000130
1.3	-0.000100
1.305	-0.000030
1.31	0.000020
1.315	0.000010
1.32	-0.000030
1.325	-0.000050
1.33	-0.000010
1.335	0.000040
1.34	0.000050
1.345	0.000020
1.35	0.000000
1.355	0.000030
1.36	0.000060
1.365	0.000050
1.37	-0.000020
1.375	-0.000090
1.38	-0.000080
1.385	-0.000010
1.39	0.000060
1.395	0.000050
1.4	-0.000010
1.405	-0.000050
1.41	-0.000030
1.415	0.000010
1.42	0.000010
1.425	-0.000040
1.43	-0.000080
1.435	-0.000050
1.44	0.000010
1.445	0.000030
1.45	0.000000
1.455	-0.000040
1.46	-0.000030
1.465	0.000010
1.47	0.000050
1.475	0.000050
1.48	0.000030
1.485	0.000000
1.49	-0.000020
1.495	-0.000030
1.5	-0.000030
1.505	-0.000040
1.51	-0.000030
1.515	-0.000030
1.52	-0.000040
1.525	-0.000040
1.53	-0.000040
1.535	-0.000030
1.54	-0.000020
1.545	-0.000010
1.55	-0.000010
1.555	-0.000030
1.56	-0.000050
1.565	-0.000060
1.57	-0.000050
1.575	-0.000030
1.58	-0.000010
1.585	0.000010
1.59	0.000010
1.595	0.000010
1.6	-0.000010
1.605	-0.000030
1.61	-0.000020
1.615	0.000020
1.62	0.000030
1.625	0.000020
1.63	-0.000010
1.635	0.000000
1.64	0.000040
1.645	0.000060
1.65	0.000030
1.655	-0.000010
1.66	-0.000020
1.665	0.000000
1.67	0.000000
1.675	-0.000050
1.68	-0.000080
1.685	-0.000050
1.69	0.000020
1.695	0.000060
1.7	0.000050
1.705	0.000010
1.71	0.000000
1.715	-0.000010
1.72	-0.000050
1.725	-0.000080
1.73	-0.000070
1.735	-0.000030
1.74	0.000000
1.745	-0.000020
1.75	-0.000050
1.755	-0.000050
1.76	-0.000010
1.765	-0.000010
1.77	-0.000050
1.775	-0.000080
1.78	-0.000040
1.785	0.000030
1.79	0.000060
1.795	0.000030
1.8	0.000000
1.805	0.000020
1.81	0.000040
1.815	0.000020
1.82	-0.000030
1.825	-0.000020
1.83	0.000050
1.835	0.000110
1.84	0.000100
1.845	0.000030
1.85	-0.000020
1.855	0.000000
1.86	0.000030
1.865	0.000020
1.87	-0.000030
1.875	-0.000070
1.88	-0.000060
1.885	-0.000030
1.89	-0.000040
1.895	-0.000070
1.9	-0.000090
1.905	-0.000070
1.91	-0.000030
1.915	0.000000
1.92	0.000030
1.925	0.000050
1.93	0.000050
1.935	0.000020
1.94	-0.000010
1.945	-0.000040
1.95	-0.000050
1.955	-0.000070
1.96	-0.000080
1.965	-0.000050
1.97	0.000030
1.975	0.000110
1.98	0.000110
1.985	0.000050
1.99	-0.000030
1.995	-0.000030
2	0.000030
2.005	0.000080
2.01	0.000080
2.015	0.000040
2.02	0.000020
2.025	0.000020
2.03	0.000000
2.035	-0.000020
2.04	-0.000010
2.045	0.000040
2.05	0.000080
2.055	0.000060
2.06	-0.000010
2.065	-0.000040
2.07	0.000000
2.075	0.000070
2.08	0.000070
2.085	0.000010
2.09	-0.000060
2.095	-0.000050
2.1	0.000000
2.105	0.000020
2.11	-0.000010
2.115	-0.000040
2.12	0.000000
2.125	0.000070
2.13	0.000100
2.135	0.000060
2.14	-0.000020
2.145	-0.000070
2.15	-0.000060
2.155	-0.000020
2.16	0.000010
2.165	0.000000
2.17	-0.000020
2.175	-0.000030
2.18	-0.000040
2.185	-0.000050
2.19	-0.000060
2.195	-0.000060
2.2	-0.000030
2.205	0.000010
2.21	0.000040
2.215	0.000050
2.22	0.000040
2.225	0.000040
2.23	0.000050
2.235	0.000050
2.24	0.000030
2.245	0.000000
2.25	-0.000020
2.255	-0.000010
2.26	0.000020
2.265	0.000040
2.27	0.000050
2.275	0.000040
2.28	0.000020
2.285	0.000000
2.29	0.000010
2.295	0.000050
2.3	0.000090
2.305	0.000080
2.31	0.000030
2.315	-0.000010
2.32	-0.000010
2.325	0.000020
2.33	0.000040
2.335	0.000010
2.34	-0.000030
2.345	-0.000040
2.35	0.000000
2.355	0.000040
2.36	0.000040
2.365	0.000010
2.37	0.000000
2.375	0.000020
2.38	0.000050
2.385	0.000040
2.39	0.000010
2.395	-0.000030
2.4	-0.000040
2.405	-0.000040
2.41	-0.000040
2.415	-0.000030
2.42	-0.000010
2.425	0.000020
2.43	0.000030
2.435	0.000000
2.44	-0.000030
2.445	-0.000040
2.45	-0.000020
2.455	0.000020
2.46	0.000030
2.465	0.000010
2.47	-0.000030
2.475	-0.000040
2.48	-0.000010
2.485	0.000040
2.49	0.000070
2.495	0.000050
2.5	0.000000
2.505	-0.000030
2.51	-0.000020
2.515	0.000020
2.52	0.000060
2.525	0.000050
2.53	0.000010
2.535	-0.000010
2.54	0.000000
2.545	0.000010
2.55	0.000010
2.555	-0.000020
2.56	-0.000020
2.565	0.000020
2.57	0.000070
2.575	0.000080
2.58	0.000050
2.585	0.000010
2.59	0.000000
2.595	0.000010
2.6	0.000010
2.605	0.000000
2.61	-0.000010
2.615	0.000010
2.62	0.000030
2.625	0.000020
2.63	0.000000
2.635	-0.000020
2.64	0.000000
2.645	0.000050
2.65	0.000070
2.655	0.000030
2.66	-0.000040
2.665	-0.000070
2.67	-0.000040
2.675	0.000040
2.68	0.000070
2.685	0.000030
2.69	-0.000020
2.695	-0.000040
2.7	0.000000
2.705	0.000050
2.71	0.000050
2.715	0.000020
2.72	-0.000010
2.725	-0.000010
2.73	0.000010
2.735	0.000030
2.74	0.000050
2.745	0.000050
2.75	0.000050
2.755	0.000040
2.76	0.000050
2.765	0.000070
2.77	0.000070
2.775	0.000050
2.78	0.000010
2.785	0.000010
2.79	0.000030
2.795	0.000050
2.8	0.000050
2.805	0.000020
2.81	0.000010
2.815	0.000020
2.82	0.000030
2.825	0.000030
2.83	0.000020
2.835	0.000000
2.84	-0.000020
